track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre
1u7qEu0bZXGHW6gfOKyRfX,Valentín Elizalde,Íconos 25 Éxitos,A Mis Enemigos,43,183573,False,0.811,0.476,3,-5.281,1,0.0508,0.743,8.19e-05,0.0598,0.97,102.538,3,r-n-b,Hip-Hop/R&B
5vn0OLU5oirXcxhpV4qcwV,Herva Doce,Série 2 em 1 - Herva Doce,Amante Profissional,44,207893,False,0.742,0.946,2,-3.629,1,0.0651,0.173,1.48e-06,0.0251,0.959,142.618,4,r-n-b,Hip-Hop/R&B
5cg0iQYSuJOUwxAtikIivY,Julio Preciado Y Su Banda Perla Del Pacifico,Una Pagina Más... Los Exitos,Un Rinconcito en el Cielo,41,215066,False,0.897,0.644,5,-6.437,0,0.0434,0.449,0.0264,0.139,0.972,109.976,4,r-n-b,Hip-Hop/R&B
6vmVxm1RRAKfc7MPVUWy3z,Nathaniel Rateliff & The Night Sweats;Julie Davis,Alternative Christmas 2022,Baby It's Cold Outside,0,196649,False,0.569,0.419,0,-9.725,1,0.0318,0.831,0.0,0.108,0.45,97.918,4,r-n-b,Hip-Hop/R&B
5P0jVJH9lPryyVX1pFqwXJ,Dj Viana;Dj Matheus Henrique,Barulho da cama,Barulho da cama,47,158769,False,0.888,0.731,5,-1.382,0,0.288,0.558,0.0,0.113,0.887,130.068,4,funk,Hip-Hop/R&B
4PVDAebj5ADsLOBw1D9KbP,BIN;Azevedo;Mainstreet;Kizzy,Para todas as mulheres que já rimei,Fim de Nós 2,46,180000,False,0.582,0.467,5,-7.674,1,0.0367,0.183,0.0,0.0931,0.486,119.842,4,funk,Hip-Hop/R&B
24N4CgmUozgo6lwd2qM33i,Menor MC,Trap Funk Star,Idolatria,44,142495,False,0.731,0.301,8,-15.436,0,0.546,0.25,0.0,0.119,0.568,127.933,4,funk,Hip-Hop/R&B
7BCxIjRsqbc9Yiy2haBCIK,Red Hot Chili Peppers,Return of the Dream Canteen,Tippa My Tongue,66,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,funk,Hip-Hop/R&B
0wXRCkT2AfVGS6E6ZtmGW3,ZAAC;Anitta;Tyga,Perreo Tenebroso Vol. 4,Desce Pro Play (PA PA PA),0,168507,False,0.935,0.711,11,-5.085,0,0.157,0.077,1.84e-06,0.173,0.631,100.009,4,funk,Hip-Hop/R&B
6DcxN9jzax8WgSl39XtTfx,MV Bill,Traficando Informação,Soldado do Morro,47,412395,False,0.68,0.585,3,-5.989,0,0.331,0.168,0.0,0.248,0.541,78.078,4,funk,Hip-Hop/R&B
7oTolUJnTV62rjRegE765a,Mc Kanhoto;Dj Victor,Malokeiro Vencedor,Malokeiro Vencedor,45,126000,False,0.747,0.441,6,-5.894,0,0.483,0.45,0.0,0.0941,0.433,160.09,4,funk,Hip-Hop/R&B
0H351Cn5b1uS4E4Cg1Jxb5,NAFTA,Nafta,La Carta,48,253161,False,0.797,0.337,5,-10.079,1,0.0696,0.535,0.0,0.114,0.664,130.016,3,funk,Hip-Hop/R&B
6GxrQBMEu0q9HsAH21uFCJ,Tasha & Tracie;Ashira,Rouff,As Mais Braba,44,280756,False,0.514,0.64,5,-7.976,0,0.182,0.0393,1.12e-05,0.376,0.646,133.975,4,funk,Hip-Hop/R&B
0lilgvafSkWOEiTaXKBQew,Stevie Wonder,A Very 60s Christmas,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,funk,Hip-Hop/R&B
0oNMDziM8JjAo3Ec1KD5wi,Hakan Akkus,I Can't Be,I Can't Be - Radio Mix,44,194015,False,0.685,0.819,10,-6.708,0,0.0292,0.278,0.0562,0.182,0.44,119.998,4,groove,Hip-Hop/R&B
0DvSRVS1anXDu570m3N2xF,Coral Voice Soul,Ele Voltará,Ele Voltará,25,189640,False,0.471,0.882,4,-5.331,1,0.236,0.0584,0.0,0.0976,0.446,144.113,4,groove,Hip-Hop/R&B
4KQh6eo7wbwyI9C5HoF8xK,Trazendo a Arca,Deus de Promessas (Ao Vivo),Bendito Eu Serei - Ao Vivo,25,842906,False,0.335,0.729,7,-8.078,0,0.0811,0.42,0.0,0.72,0.451,143.378,4,groove,Hip-Hop/R&B
76AMW7PQUbQZucnM2NHZO5,Sonny Fodera;Dom Dolla,Moving Blind,Moving Blind,40,192983,False,0.909,0.877,2,-6.683,1,0.117,0.0174,0.000466,0.0761,0.363,121.998,4,groove,Hip-Hop/R&B
74EsBpSsjhH7VrnCqtc7c8,Jay Pryor,All This,All This,64,187692,False,0.598,0.955,11,-5.219,1,0.244,0.11,0.000141,0.934,0.503,126.002,4,groove,Hip-Hop/R&B
3vpItm0ZKfoWWhMyrUFjPa,HELLYEAH,HELLYEAH,Matter of Time,28,226026,True,0.434,0.984,10,-2.151,0,0.104,0.000553,1.44e-06,0.14,0.324,102.278,4,groove,Hip-Hop/R&B
3PscU3Whs200A5p8CGxol9,Julio Cesar,Contramão,Contramão,25,201270,False,0.619,0.581,5,-7.028,0,0.0424,0.0526,0.0,0.204,0.546,100.192,4,groove,Hip-Hop/R&B
1BMolRKgrA80kDLWso3dTa,EDX,On My Mind,On My Mind,51,142380,False,0.884,0.564,4,-6.402,0,0.0518,0.071,0.0487,0.102,0.509,126.011,4,groove,Hip-Hop/R&B
1VRQHQLh9zeIee7Nw3G0oR,Beave,Good 4 U,Good 4 U,59,156190,True,0.701,0.842,6,-7.819,0,0.0872,0.337,0.00025,0.835,0.559,125.959,4,groove,Hip-Hop/R&B
3w5x1B7KOXuZ1zUZANmyn4,Preto no Branco;Kennto,Ninguém Explica Deus (Preto no Branco) [Kennto Remix],Ninguém Explica Deus (Preto no Branco) [Kennto Remix],41,173280,False,0.64,0.903,4,-6.138,0,0.171,0.0197,0.000142,0.167,0.38,125.095,4,groove,Hip-Hop/R&B
5r2PGWAJvLHdMXxjZJ1m1H,Zero 7;Tina Dico,When It Falls,Home,47,276693,False,0.497,0.459,7,-7.837,1,0.0296,0.324,0.0119,0.0511,0.123,116.927,4,trip-hop,Hip-Hop/R&B
7fl7wtrf6zR3XwQx945DJh,Morcheeba,Blood Like Lemonade (Deluxe Version),Recipe for Disaster - Acoustic,18,263706,False,0.61,0.213,11,-10.277,0,0.0293,0.917,0.000768,0.694,0.116,108.563,4,trip-hop,Hip-Hop/R&B
2hDgub0tXOomw5kV108vSr,Wax Tailor,The Shadow of Their Suns (Instrumental Version),Like This - Instrumental Version,18,201997,False,0.76,0.51,6,-8.437,0,0.0313,0.024,0.709,0.345,0.599,90.031,4,trip-hop,Hip-Hop/R&B
1r9mGafUiSgumJoRqyLrSt,Massive Attack,Heligoland,Splitting The Atom,44,316627,False,0.72,0.358,0,-9.776,0,0.0351,0.495,0.0354,0.186,0.59,100.044,4,trip-hop,Hip-Hop/R&B
2GB1sYi49t87FBHntFSWsW,Flunk,Chemistry and Math,Chemistry and Math,45,194313,False,0.719,0.392,1,-11.301,0,0.0399,0.363,0.0116,0.0841,0.266,113.009,4,trip-hop,Hip-Hop/R&B
0tutwq4hC8qFaLvLb1rEFQ,Thievery Corporation,Treasures From The Temple,San San Rock,50,245357,False,0.857,0.538,5,-9.581,0,0.0786,0.47,0.947,0.267,0.962,153.986,4,trip-hop,Hip-Hop/R&B
5w6BjCkSCTx4WIMtf8G89C,Jon Kennedy,Café del Mar Vol. 24,Twilight,19,252188,False,0.666,0.512,7,-12.917,1,0.033,0.0585,0.029,0.219,0.388,93.502,4,trip-hop,Hip-Hop/R&B
6qN2alQY36EbEjpBhDP9FE,DJ Shadow,Preemptive Strike,What Does Your Soul Look Like - Pt. 2,42,831400,False,0.638,0.369,7,-12.515,0,0.0693,0.284,0.904,0.104,0.0902,141.923,4,trip-hop,Hip-Hop/R&B
5xz5dUtU2xooSP75BwRJ3H,Bonobo,The North Borders,Ten Tigers,41,243780,False,0.711,0.836,2,-9.156,0,0.0452,0.152,0.636,0.157,0.321,99.984,4,trip-hop,Hip-Hop/R&B
2XgF0A5QOQ834b2HjhBMP7,Emancipator,Baralku,Time For Space,48,433613,False,0.61,0.313,5,-13.138,0,0.0323,0.389,0.847,0.0899,0.0864,80.008,4,trip-hop,Hip-Hop/R&B
1GmcAwGupJea9KVsSXRGEo,Chaka Khan,80's,Ain't Nobody,0,245133,False,0.824,0.766,10,-12.393,0,0.0457,0.223,6.34e-05,0.116,0.724,104.8,4,soul,Jazz/Blues
3Jv8iVcBGnDqBZY9BERHw4,Smokey Robinson & The Miracles,Home For Christmas 2022,I Can Tell When Christmas Is Near,0,187720,False,0.656,0.626,0,-9.387,1,0.029,0.619,0.0,0.114,0.819,123.197,4,soul,Jazz/Blues
0Aga4eaLjpLVESrOjkaoY0,Smokey Robinson & The Miracles;Kevin Ross,Soulful Christmas,It's Christmas Time,0,224946,False,0.637,0.711,5,-4.957,1,0.0338,0.0254,0.00169,0.134,0.299,94.995,4,soul,Jazz/Blues
0n4bITAu0Y0nigrz3MFJMb,Robin Thicke;T.I.;Pharrell Williams,Blurred Lines (Deluxe),Blurred Lines,76,263826,False,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4,soul,Jazz/Blues
5Uzvhr8aMXs0pdJdFOERjV,Pink Sweat$;Bunga,I Feel Good (Asia Edition),I Feel Good (feat. Bunga),36,135849,False,0.792,0.744,11,-4.744,1,0.0554,0.0766,4.55e-05,0.0548,0.65,105.981,4,soul,Jazz/Blues
34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4,soul,Jazz/Blues
1V84nWUcaKN1j3vYvxfd5t,Rick James;Teena Marie,Un tecito y a mimir,Fire And Desire,0,436533,False,0.385,0.458,1,-9.5,1,0.0361,0.287,7.43e-05,0.108,0.136,134.673,3,soul,Jazz/Blues
6Xf4KyPwUjU4C7okin7Tpz,Jessie Ware,Autumn Vibes 2022,Mirage (Don’t Stop),0,287226,False,0.796,0.71,2,-6.683,1,0.0838,0.109,0.000846,0.124,0.621,112.976,4,soul,Jazz/Blues
3Zcv9IeYgCvEhxFTfsduaQ,88GLAM,88GLAM2,Lil Boat,63,180813,True,0.764,0.672,6,-4.274,0,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,4,soul,Jazz/Blues
0GzrUg3QI5ljFHmyls1Uy2,Stevie Wonder,Christmas Faves 2022,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,soul,Jazz/Blues
20hZGWimITfD4OnTNq6mg3,Darci,Middle Of It,Middle Of It,51,171891,False,0.682,0.894,11,-8.24,0,0.0386,0.0126,0.0335,0.159,0.598,130.008,4,soul,Jazz/Blues
4T5rPYBa3BglApHnLII02Q,Stevie Wonder,Christmas Songs 2022,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,soul,Jazz/Blues
7DE8apM8jjNShpXLOTIwl0,Kabza De Small;Stakev,Wonderland: Afrobeats Meets Amapiano II (DJ Mix),Rekere 2 (Mixed),13,209371,False,0.77,0.842,1,-9.22,1,0.0398,0.0874,0.513,0.0657,0.626,115.373,4,soul,Jazz/Blues
3qKapskdglWDCqA7evO3Ux,Melody Gardot;FKJ,LoFi & Halloween,It Gonna Come - FKJ Remix,0,224506,False,0.592,0.541,7,-8.703,1,0.0533,0.655,0.00157,0.159,0.54,95.728,4,jazz,Jazz/Blues
3IeXqCUNquwfnUQrEXSDnu,Leman Sam,İlla,Ayrılığa Dayanamam,43,195626,False,0.645,0.37,7,-8.955,1,0.0367,0.82,0.0,0.177,0.53,126.029,4,jazz,Jazz/Blues
51c0n7GwlM1eUtSq9B7a1v,BLOSSOM DEARIE,Jazz Romance,Tea For Two,0,204133,False,0.439,0.0196,3,-25.34,0,0.0378,0.959,2.19e-05,0.13,0.162,102.338,4,jazz,Jazz/Blues
29aFRSKkk2kYToZF3JgVJC,Julie London,Desayuno en calma,I'm In The Mood For Love,0,149826,False,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,4,jazz,Jazz/Blues
0B1HBdtLt2ebn2iHPPn65L,Dean Martin,Jingle Bell Rock 2022,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,Jazz/Blues
2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,jazz,Jazz/Blues
7vc0GwMQ3XlZHGYktErg5I,Peggy Lee,pov: you are walking in a winter wonderland,The Christmas Waltz,0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz,Jazz/Blues
0VXJD6Gf5pUmEvMdvgcuBM,Natalie Cole,Coffee Break,Coffee Time,1,148333,False,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499,129.924,4,jazz,Jazz/Blues
3K2js6iGwWiAoMpCkuJG7M,Yura Yunita,Buktikan,Buktikan,39,186642,False,0.771,0.664,8,-3.825,1,0.0443,0.172,0.000114,0.0926,0.672,96.965,4,jazz,Jazz/Blues
1LFJLpGF7gexCurvUsjqG9,Ella Fitzgerald,Santa Claus Is Coming To Town,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,Jazz/Blues
0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,I Put A Spell On You,66,155026,False,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3,jazz,Jazz/Blues
4EkUrEYfuH6rycfOg9zeYS,Norah Jones,Jingle Bell Rock 2022,I Dream Of Christmas,0,203906,False,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,jazz,Jazz/Blues
3UIZQZjOU6I2ru33kRvcV7,Peggy Lee,Classic Christmas Music 2022,It's Christmas Time Again,0,180960,False,0.393,0.173,5,-10.536,1,0.0304,0.868,0.0,0.146,0.223,105.587,5,jazz,Jazz/Blues
5lN1EH25gdiqT1SFALMAq1,The Black Keys,El Camino,Gold on the Ceiling,70,224333,False,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,4,blues,Jazz/Blues
1xIZAdgEopZvLMeHQqVhbJ,The Miracles,Best Christmas Playlist Ever 2022,I'll Be Home For Christmas,0,147506,False,0.329,0.296,0,-13.569,1,0.0311,0.583,0.0,0.155,0.445,183.438,3,blues,Jazz/Blues
4hxOfp6BebUvo4lfpphunp,The Miracles,Christmas Soul Classics,Silver Bells,0,120760,False,0.606,0.329,10,-14.312,1,0.0249,0.616,0.0,0.121,0.87,99.408,3,blues,Jazz/Blues
1kmbMgdH81XirPnEuGQ2by,Blues Saraceno,Dark Country 4,The River,55,215699,False,0.554,0.437,11,-8.187,0,0.0388,0.0526,0.00241,0.241,0.37,73.994,4,blues,Jazz/Blues
11xWF4YFci7GNTd0QHIPex,Adam Jensen,Friend of the Devil,Friend of the Devil,57,180542,True,0.702,0.777,6,-5.782,0,0.0464,0.00691,2.67e-05,0.102,0.421,77.481,4,blues,Jazz/Blues
2op382Kdc0G9NKeVyzm7Vh,Donnie Ray,Best of Donnie Ray,Letter to My Baby - Part 2,35,322253,False,0.785,0.574,6,-8.497,0,0.0276,0.129,0.000757,0.116,0.787,99.973,4,blues,Jazz/Blues
1Ta6e4rjUBexrZ6SQkCNPF,Jesper Munk,Head In The Clouds,Head In The Clouds,36,228905,False,0.594,0.384,5,-11.796,1,0.0418,0.861,0.575,0.126,0.462,77.823,4,blues,Jazz/Blues
37dpyJsBy1bIGJNrztzr6S,Jesper Munk,Baby,Baby,38,271983,False,0.677,0.45,1,-11.222,1,0.025,0.78,0.0205,0.134,0.574,86.898,4,blues,Jazz/Blues
0YZ3J8xzGwLOg4yEgST1YK,Joe Cocker,With A Little Help From My Friends,With A Little Help From My Friends,67,312173,False,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,3,blues,Jazz/Blues
1IgtHMtJcoGSE5gHqC1diy,Ella Fitzgerald,Weihnachten Playlist,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues,Jazz/Blues
5fKyecQMay6dMwjf9VdYkk,The Phantoms,World Gone Mad,Made For This,48,220792,False,0.478,0.776,6,-5.457,0,0.0345,5.49e-05,1.7e-05,0.295,0.378,82.019,4,blues,Jazz/Blues
357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues,Jazz/Blues
3K3rDGY3giQzCIprR4v3BW,Vitória Souza;Sued Silva,Naturalmente,Naturalmente,41,300053,False,0.627,0.527,3,-5.78,1,0.0315,0.406,0.0,0.161,0.433,117.895,4,gospel,Jazz/Blues
2D4NoN5m2tPQipyD8yIdlQ,Resgate,Ainda não é o último,A hora do Brasil,38,208053,False,0.576,0.932,6,-5.179,0,0.0589,0.0281,0.0,0.239,0.548,140.038,4,gospel,Jazz/Blues
2oBXk4qijx2rEbezdwGyea,Filhos Do Homem,"Filhos do Homem 20 Anos, Vol. 1",Atrai Meu Coração (Ao Vivo),39,322561,False,0.544,0.271,2,-13.203,1,0.0259,0.418,7.32e-05,0.106,0.233,139.852,4,gospel,Jazz/Blues
6nuiv7xaHbRL402QWVaElx,André Valadão,Fé (Ao Vivo),Pela Fé - Ao Vivo,40,279200,False,0.476,0.834,5,-4.026,1,0.0331,0.00674,0.0,0.691,0.241,151.979,4,gospel,Jazz/Blues
7tztN3e5IFxhOYV7KQgsuu,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),Não Morrerei - Ao Vivo,42,327826,False,0.348,0.604,11,-6.371,1,0.038,0.453,0.0,0.573,0.481,127.841,4,gospel,Jazz/Blues
0OB1ZDOdFgcDvdJygCfIh5,Trio Nascimento,Marque Uma Geração,Chegou o Avivamento,40,273298,False,0.508,0.625,0,-6.433,1,0.0362,0.499,0.0,0.099,0.34,143.923,4,gospel,Jazz/Blues
5G8lsDiUpxvc337PflB9yB,Wilian Nascimento;Bruna Karla,Quero Descer (Ao Vivo),Quero Descer (Ao Vivo),40,246828,False,0.332,0.331,9,-5.421,1,0.0293,0.835,0.0,0.107,0.355,140.788,4,gospel,Jazz/Blues
2SoHnESLR60erIgFi8zFFi,Central 3;Pevê Brito;Alessandro Vilas Boas,Não Há Outro Lugar (feat. Alessandro Vilas Boas) [Ao Vivo],Não Há Outro Lugar (feat. Alessandro Vilas Boas) - Ao Vivo,42,806406,False,0.488,0.531,9,-8.687,1,0.0298,0.209,5.37e-05,0.733,0.22,141.023,4,gospel,Jazz/Blues
3HOrWApUql2jFNMIVLXD19,Mariana Valadão,As Trevas Estremecem (Tremble),As Trevas Estremecem (Tremble),38,303124,False,0.386,0.547,11,-7.056,1,0.034,0.0821,0.000201,0.0853,0.208,147.563,4,gospel,Jazz/Blues
2fK7vE5xZRvBAjKOOqkrSe,Eli Soares;Álvaro Tito,Memórias 2 (Ao Vivo),Não Há Barreiras - Ao Vivo,46,264164,False,0.565,0.526,9,-9.087,1,0.0578,0.518,4.47e-06,0.715,0.716,139.972,4,gospel,Jazz/Blues
3995NhRaw1xzPikokgoHqT,Gabriela Rocha,Pra Onde Iremos?,Meu Lugar,39,225186,False,0.541,0.818,9,-3.882,1,0.0359,0.344,2.91e-06,0.141,0.287,115.045,4,gospel,Jazz/Blues
4o1mYiItCSE8Fqlx0rOVgs,Leandro Borges,Leandro Borges ao Vivo: Parte 2,Fica Tudo Bem - Ao Vivo,49,392801,False,0.458,0.724,9,-6.487,1,0.0546,0.314,0.0,0.676,0.369,135.744,4,gospel,Jazz/Blues
59d6pKXq0vbneJNlfiX82Y,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,Clásicos de ahora: Perreo,La Llevo Al Cielo,0,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latin,Latin
2P4yrq9QoKVT7nGlYchihs,Mariah Angeliq,Feliz Cumpleaños con Perreo,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latin,Latin
5HpivGfblVhlWwNTvmyzHL,Mariah Angeliq,La navidad es todo aquello que nos hace recordar...,Last Christmas,0,217893,False,0.745,0.812,0,-5.77,1,0.0254,0.0954,0.0,0.0473,0.968,112.026,4,latin,Latin
1IzL5F7RfFpeqwKaWrB32I,Kevin Roldan,Reggaeton Mix Perreito,PPP,2,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latin,Latin
75G3D1ajCgumVJ7Kun9MbC,Brytiago;Darell,Halloween 2022 Perreo Vol. 3,Olvidando,1,229013,False,0.767,0.672,2,-4.455,0,0.182,0.12,6.18e-05,0.695,0.585,171.996,4,latin,Latin
5AwXAAPFy9Jxfx4ZwkPsJe,Kevin Roldan;Bryant Myers;Lyanno,Halloween 2022 Perreo Vol. 1,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin,Latin
13SgfMDRRldjdxzd6eKpQm,Juan Magán;Mariah Angeliq;Yera,Hora del taco sin auto,Amigos,0,177333,False,0.74,0.63,11,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,4,latin,Latin
70jNiolUHfAHm3wqJzmbPH,Lasso,Alternativo diferente latino,Algodón,0,172186,False,0.741,0.552,0,-6.193,0,0.0755,0.417,1.37e-06,0.117,0.444,94.987,4,latin,Latin
5br09BQU134gRX5M6HMnmr,Ozuna;TINI,OzuTochi,Un Reel,62,203840,False,0.715,0.744,9,-4.963,1,0.0487,0.233,0.000159,0.122,0.746,163.005,4,latin,Latin
1F4sE8N4KROqjI5GeBDiDQ,J Balvin,Perreo Tenebroso Vol. 4,Reggaeton,0,158800,False,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.062,4,latin,Latin
1zsPaEkglFvxjAhrM8yhpr,Ozuna;Feid,OzuTochi,Hey Mor,76,196600,False,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4,latino,Latin
33wiWULOgZ7ZW6ewOrxbWv,Dvice,U LA LA,U LA LA,45,187221,True,0.651,0.622,2,-7.701,0,0.0803,0.0862,0.0,0.11,0.298,139.765,4,latino,Latin
6iXWsJhve7nuPnvfz0pi2m,Dvice,Vamos Hacerlo,Vamos Hacerlo,45,209972,True,0.685,0.709,7,-7.155,0,0.0379,0.28,0.0,0.053,0.61,168.06,4,latino,Latin
1c2vVx6knoiZHXbJJ9Mk8L,Justin Quiles;Robin Schulz,AEIOU,AEIOU,74,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Latin
1xnaPsmJeELhPNUkY3G1Qe,Alvaro Diaz,Noche de Halloween Latino,Brilloteo,1,258560,False,0.718,0.735,1,-4.854,1,0.0369,0.0917,0.0,0.188,0.4,109.999,4,latino,Latin
0fRsJIT0OkpN0o2nCu0hAF,Dvice;La Fortaleza Real;Juanka;Jehza,Dembow,Dembow,46,207214,True,0.673,0.764,10,-5.649,0,0.0558,0.0353,0.000557,0.12,0.695,170.018,4,latino,Latin
62K8BiRg2aZgFPvpnBE2o1,Ecko,Rap x siempre,Te Lo Advertí,0,146346,False,0.727,0.597,4,-7.036,0,0.0396,0.0712,0.0,0.101,0.376,100.994,4,latino,Latin
1TRnIxwWeJoE6MVimzjw2w,Ozuna;Danny Ocean,OzuTochi,4:22,63,193360,False,0.771,0.727,1,-4.285,0,0.0416,0.0205,4.54e-06,0.291,0.649,104.035,4,latino,Latin
5q2JbCNi4FcnglgPfxcV65,Anuel AA;Daddy Yankee;Zion & Lennox;Farruko;Wisin,Sola (Remix),Sola (Remix),78,307910,False,0.639,0.869,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,4,latino,Latin
2lBN9Qv3viRylBqEXMLip1,J Balvin;Maria Becerra,Homecoming Latin Party,Qué Más Pues?,0,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,latino,Latin
26JZsha66FmJV1vL7xxYEE,Pedro Arroyo,Lo Nuevo Y Lo Mejor,"Cuando Quieras, Donde Quieras",30,276440,False,0.582,0.548,5,-10.442,1,0.0398,0.262,6.26e-06,0.0567,0.703,90.531,4,salsa,Latin
0Y3dc51UKU7ZLpLX9GVewk,Maelo Ruiz,Regálame Una Noche,Vete,28,288386,False,0.686,0.772,9,-6.848,0,0.0417,0.157,3.81e-06,0.109,0.572,87.418,4,salsa,Latin
52kfmSd9QolQNMc3EdhZRm,Galy Galiano,Galy Galiano 30 Años,El Vestido Rojo,28,220186,False,0.746,0.575,7,-8.049,1,0.0759,0.486,0.0,0.141,0.678,115.504,4,salsa,Latin
1w3HsuGWkAcMDj3D3Hl22l,Azucar Negra,"A Lo Cubano: Súper Hits Bailables, Vol. 1",El Capitolio,28,224693,False,0.682,0.922,8,-5.874,1,0.0877,0.592,0.0,0.317,0.779,104.01,4,salsa,Latin
3c3fGYInSsmyJ9EY6oibsl,Jerry Rivera,Cuenta Conmigo,Una En Un Million,31,301506,False,0.755,0.618,10,-11.415,1,0.0395,0.438,0.000822,0.0832,0.855,87.55,4,salsa,Latin
20bc2pByeFy38B6WdO6VdG,Raulin Rosendo,Simplemente Controlate,Frente a Una Copa de Vino,30,247693,False,0.687,0.629,2,-10.285,1,0.0608,0.52,2.99e-06,0.0733,0.816,184.22,4,salsa,Latin
5O0p0r3pI6G8B9hHVrTY7l,Cielo Torres;Alvaro Rod,Si Tu Amor No Vuelve,Si Tu Amor No Vuelve,30,275566,False,0.75,0.871,7,-5.798,0,0.0327,0.282,0.0,0.232,0.617,106.02,4,salsa,Latin
3pst3dzqdmPzvjjo26VH2z,Guaco,Es Guaco,Un Cigarrillo y un Cafe,32,317813,False,0.523,0.91,9,-7.357,0,0.0377,0.167,0.000899,0.0855,0.924,108.047,4,salsa,Latin
75kCvARs0GLoPg4dSGewyX,Angel Canales,Música del Sol,Sólo Se Que Tiene Nombre de Mujer,27,319706,False,0.64,0.868,7,-7.516,1,0.0363,0.2,0.000845,0.138,0.871,96.981,4,salsa,Latin
1ZtA5LKQ2BqjM9qg32ILUL,La Sonora Dinamita,Colección Oro la Sonora Dinamita (Vol. 8),Que Te la Pongo (La Inyección),40,203237,False,0.847,0.736,2,-5.875,1,0.0369,0.508,0.00135,0.202,0.969,113.593,4,salsa,Latin
4niqi9aLvl7MhFl3WAnuuv,Diogo Nogueira;Hamilton De Holanda,Sou Eu (Live),"Lama Nas Ruas - Ao Vivo Em Vivo Rio,Brasil/2010",38,289213,False,0.565,0.777,7,-6.532,1,0.034,0.254,2.02e-06,0.925,0.367,118.657,4,samba,Latin
4rr3eBCjY9XtHME1LoRiqW,Jair Rodrigues,Vou De Samba Com Você,Deixa Isso Pra Lá,39,134529,False,0.747,0.74,10,-9.875,0,0.0587,0.463,0.0,0.082,0.887,93.569,4,samba,Latin
