track_id,track_genre,genre,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13
6y4tqwwrrIHBtb6UAfaafT,power-pop,Pop,-75.52029,83.194046,10.294571,18.613205,6.9489064,6.5251527,-0.54601604,-2.9998593,2.1896276,-3.4738157,-4.2075143,1.006919,-4.963465,82.242325,30.38736,14.176853,14.802309,11.561006,8.349744,9.088025,8.756122,7.141805,8.2613535,7.7584,6.7662654,6.5938845,0.36093956,0.08408067,0.0011257011,0.015632454,0.015666438,0.016632086,-0.00088992727,-0.011965344,-0.0016957193,0.004982157,0.009094554,-0.002151152,-0.005954109
0IjjGQAWS5Xnlp0lHnd3Ko,power-pop,Pop,-73.310585,135.36691,-8.853786,52.705772,23.552555,10.9817705,-5.2741604,-3.0358653,-1.5110221,7.2081347,2.628394,3.8610945,-1.0697016,54.13308,30.64293,18.247503,13.11932,9.397708,8.102014,8.984291,6.2262154,6.526853,6.8287945,6.7374516,6.0202656,5.2977395,0.3601437,0.14846565,-0.031939145,0.043566376,0.02871538,-0.0065418277,-0.009514413,0.0009366215,0.01580164,0.0038972034,-0.0015549568,0.009420374,0.0016425445
2pbwvoLkxuDKnOOXACj2D0,power-pop,Pop,-79.03042,129.70456,4.3598475,31.210447,12.294973,6.3095236,-5.1115184,5.7218866,1.5722846,2.330033,-2.787559,0.33966509,-2.8216772,53.461884,29.353134,22.413488,10.448009,10.9640465,9.983223,9.687065,8.36213,8.537938,8.255308,8.232198,8.405894,7.5271263,0.25535533,0.03166272,0.011592968,-0.0077126655,-0.030777538,0.009809174,0.019047862,-0.006413185,-0.00456194,0.0018394388,0.0026250095,0.00029839858,-0.016414262
3Nyuzv1SJniIYkIhkZjzfs,power-pop,Pop,-48.971947,97.95567,-8.49787,17.43417,-2.3508015,4.197012,1.881718,5.576173,5.2111244,6.8039393,3.7527845,2.888978,-2.4856975,147.44763,44.468708,10.920645,16.125664,10.675079,7.4723935,5.786216,6.0796328,7.815684,6.539956,6.7698383,5.4193225,7.9136605,0.43856725,0.08637502,0.0064513683,0.031512983,-0.0045012296,-0.004148622,0.0037112287,0.004616615,0.0091788275,0.012728362,0.01273144,0.006665179,0.006046985
2bmpohm2ZVk5fDCfX5gAwU,power-pop,Pop,-8.323654,89.98458,-21.980463,24.062672,3.4791389,18.637894,0.62876034,7.7195196,-2.5037262,12.38282,-1.2851615,1.7499467,0.6577783,52.143253,18.012156,11.308383,11.399319,7.380866,6.0730863,6.5478096,5.984715,6.401175,6.0126863,6.033159,5.0173206,5.509006,0.48528972,0.07901307,-0.030636927,0.025025705,0.00054179144,0.01308867,0.0002889707,0.010397294,-0.004072313,0.022651779,0.0069498485,0.003952147,0.0029306102
3UgiXDauVuj9HZKzFY8TBL,power-pop,Pop,-60.700813,106.59859,-37.944565,41.512276,-1.0656217,6.8177314,-0.9898833,-1.1104325,4.7589464,7.007102,-4.2050824,4.388359,-5.1006455,109.30372,23.495054,27.55719,12.038693,11.874856,8.938245,5.938042,9.074915,5.9431243,5.9936676,6.689779,4.6185827,4.9327574,0.37381044,0.0972488,-0.02940772,0.028252667,-0.021387944,0.000734637,0.001036486,-0.0062731146,0.0009858268,0.00032776335,0.0022902559,0.0050261864,-0.0008881376
1397xY0RVupbWpMaFhyLf8,k-pop,Pop,-219.42928,28.4941,12.949687,-7.292261,-4.2943344,17.242031,5.102939,0.49155408,-0.32912537,-5.319175,2.4775906,12.1835,6.336531,121.47452,46.741962,30.182968,30.35873,21.61406,17.549292,19.940405,19.319601,16.280693,18.220284,18.633783,21.928492,21.979988,0.44866604,0.019000618,-0.008530407,0.02015448,0.019209765,0.02824499,0.006142132,0.013878976,-0.0059529515,-0.0052583343,-0.008265135,0.0018646297,0.00064787554
0vMk4IrUfSJQkhwZnVX6us,k-pop,Pop,-8.548296,58.27824,-0.5799664,23.729496,6.508899,7.6553926,0.028497655,9.621828,0.59789777,8.104179,1.5974703,7.271136,-0.3728779,85.26159,33.51958,24.874178,18.681622,17.96742,13.570044,13.721479,12.399061,11.2123785,10.499459,10.629543,9.108684,8.596587,0.37416822,0.049529407,-0.016512262,0.031073907,0.002179472,-0.0027349903,0.0008643419,0.010569286,0.0010633487,-0.0024177083,-0.0060072043,0.011487345,-0.0019936487
1hIuSG6xV4RDgD8bDVKP7N,k-pop,Pop,-169.96251,80.55072,29.748222,21.63383,16.836487,4.6322174,-0.5141218,9.776624,-4.226397,2.044324,-3.3076758,-0.08154864,-2.85758,94.70257,42.928936,26.744835,22.267004,14.904421,15.31558,13.7791815,13.407869,11.562921,12.014207,9.922929,10.247922,9.156062,0.3895792,0.02286999,0.029252386,0.018419331,0.022828324,0.0052909134,-0.0013884517,0.015753616,0.005393207,0.0022474239,0.0011034139,0.003732303,0.0030817867
3BPoSr2pO34Aan6alFfVto,k-pop,Pop,-98.646385,48.83894,21.460964,26.859898,10.176818,12.696478,8.322819,7.0734673,2.1615064,2.8379178,-1.422899,4.875877,-2.536819,129.05663,34.438587,16.30126,15.01768,11.012774,10.207709,8.008754,8.846618,8.966012,8.610406,8.144341,8.22536,8.064236,0.32259414,0.080990925,0.043678675,-0.00768425,0.0021583443,0.0063134553,0.0055664196,0.01741295,0.009468604,0.0020298522,0.0033350054,0.0035767069,0.00019785494
3UUY5QQuhs48YjWihSA0ha,k-pop,Pop,-260.15817,123.753365,28.520441,36.69859,9.683818,10.924714,-2.6782763,1.4602482,-7.470764,0.49117503,-5.958784,0.25534582,-3.969293,76.360985,42.34478,50.237625,21.046717,17.912794,16.363964,13.202054,12.120745,13.43248,10.031376,10.401262,7.926289,7.8150187,0.26103458,0.101443276,-0.030125184,0.051360577,0.047252905,0.017703054,-0.014526444,-0.0080426065,0.003208305,0.002582959,-0.018748276,0.0009662199,-0.000598904
29fsVDL9T36N0tyD7ByLdI,k-pop,Pop,-136.68134,142.53352,-9.225195,22.808764,12.30199,-7.186087,8.45304,-6.76229,7.1818967,1.9484081,-5.4168425,4.6096487,-5.5216436,94.77372,45.794834,24.323812,13.874507,12.373777,11.704856,11.33161,12.55254,11.323538,13.101087,12.085541,9.146362,8.362752,0.34629318,0.078134045,0.030231258,0.019907707,0.024793407,-0.024828907,0.024268994,0.007868325,0.0019823066,-0.00066183705,-0.005883554,0.007946065,-0.012601716
5awNIWVrh2ISfvPd5IUZNh,k-pop,Pop,-75.517,51.76528,-4.039002,13.982394,1.5195483,6.9052773,-1.8005394,-3.454676,2.9139974,-0.53231025,-8.051044,-1.126624,-9.326502,88.07278,28.641283,27.912092,18.931395,15.711309,12.396812,16.869612,13.036827,9.698639,8.851797,10.056946,10.710947,8.867261,0.33923122,0.039852004,0.019228535,0.031282123,0.013787971,0.011461094,0.0014002832,-0.0017663126,0.0056974054,-0.007036975,-0.0008403391,-0.015252848,-0.009922475
1EKvufWHnlZbGZGMDg3NYR,k-pop,Pop,-91.22062,88.876,-13.25096,31.2882,7.8130245,11.452792,5.5126076,13.764718,3.1245356,2.744116,0.43061757,8.236729,3.372545,102.33801,25.455221,18.288542,13.448832,11.929428,9.926698,8.501469,10.149018,11.102951,8.840662,7.45335,11.472369,7.182284,0.3770978,0.04391194,-0.0010864454,0.03556927,-0.005068534,0.023525022,0.011346101,0.012003086,0.0011119725,0.007168848,0.003721772,0.025586167,0.009803407
4kIpBfvK44bxqX7zo8K1oP,k-pop,Pop,-76.17452,84.70486,8.233681,23.75243,6.4684687,17.674955,1.7461321,10.391333,1.4486878,5.1770515,0.58015525,4.3747334,-4.1815877,117.69359,33.86632,14.562468,12.809193,9.850236,9.369262,9.246912,7.246709,6.380788,6.480509,6.5561643,5.439853,7.281692,0.38376245,0.05413653,0.019372012,0.020618761,0.013024232,0.023261173,-0.008916207,0.0044585587,-0.0004034393,0.0010032525,0.008571639,-0.001651375,0.0021739295
1GtGDEADkaqavjo23YaSLl,k-pop,Pop,-213.28531,84.12237,-4.708659,-11.76065,-14.720558,1.6549333,-13.669155,-8.904218,-14.741609,-8.627275,-4.2653213,-2.1373641,3.9252105,102.94479,47.63105,34.527725,33.206272,21.497433,24.765976,16.236492,20.95135,18.327623,14.440335,13.072446,10.456085,10.630641,0.23818275,0.012762751,-0.0014752574,0.023521619,0.008008478,0.025513357,0.0040459665,0.0061215484,-0.0071452027,0.017881937,0.014605254,0.001720161,-0.0042116935
0Hi7B2lRZ2wNjmnDjPjh3D,j-pop,Pop,-172.46562,105.53426,-20.69525,37.535187,0.7708167,13.04128,1.3096265,2.3863606,-6.0742435,-5.1861744,-5.709955,0.97756875,-0.09641977,98.76779,32.004932,12.251773,12.4448395,10.313994,11.090534,12.167759,10.79561,10.40665,9.507853,11.366122,11.289414,11.488121,0.30329332,0.0685496,-0.013701498,0.033517357,0.004242082,0.028915007,0.0056823436,0.015364776,-0.006184652,-0.0141414665,-0.0009246271,0.011149877,-0.0021171637
5lKYNdiGaR6n68ALW4SCxU,j-pop,Pop,-128.3607,81.35115,-15.142903,29.852518,-4.607939,-4.574529,-10.930717,0.022229163,-16.521593,-11.205383,-13.101992,-3.1121953,-9.974826,69.15948,23.27807,13.012719,13.887155,9.244989,9.853192,9.216503,7.2390943,7.0546527,7.7511206,9.2221775,7.29516,6.490001,0.27377006,0.090669364,-0.03901179,0.03901182,-0.003599017,-0.004375424,-0.013294185,-0.006786726,-0.01622367,-0.020440212,-0.0094442,-0.004413029,-0.0074778413
35RtQbgQUW1GsE4ro9dSqo,j-pop,Pop,12.857089,68.818535,2.5619695,32.95318,2.9995651,7.9216595,0.65814906,7.1006103,1.1517266,1.3641399,-5.778152,-0.4762688,-0.46551287,52.56399,17.040396,13.604172,8.899026,6.5361147,7.47878,6.8433323,6.7806253,6.696698,5.885316,5.7700343,5.991573,6.041182,0.45886287,0.06560952,-0.0064473255,0.040748727,-0.0027112865,0.0045734104,-0.014558851,-0.0024613072,-0.0031904096,-0.00043862485,-0.011573687,-0.0016857279,0.0016396727
67Vem8LNv1WuUCAdubOb3d,j-pop,Pop,-179.58188,93.43876,-5.23456,25.604671,4.0785346,8.908549,-2.3352757,2.2808259,-3.0231829,3.5659175,3.2015846,2.4835532,-0.4035056,114.65206,38.854664,21.987427,20.99056,16.12387,13.065764,11.159322,9.717206,8.670579,8.436571,9.122169,8.52339,9.932225,0.4011514,0.055389013,0.0100301895,0.0059152255,0.01209021,0.015451656,0.005385713,0.002891914,0.007805182,0.013465675,0.005505725,-0.0055339844,0.0017159162
02CygBCQOIyEuhNZqHHcNx,j-pop,Pop,-403.0452,117.04068,24.982779,29.086512,9.331776,7.7509174,5.21599,5.429223,-1.0996449,2.172485,-1.6556752,-1.9569942,-2.0333753,112.606094,42.827595,18.672321,12.2987995,10.051992,15.053219,8.975342,9.970262,8.668558,8.202787,8.882477,9.604851,8.069006,0.22843441,0.05175285,0.02474045,0.024800844,-0.004923779,0.02855142,0.0055621844,0.0046412386,0.010938806,0.0016761646,0.002350733,-0.00033053968,0.00900212
3GsnjW91IJGJlMxzNPNXAY,j-pop,Pop,-315.92462,118.36425,-0.16249731,20.463081,23.682915,-3.8055015,-5.920138,-2.1637547,-6.823569,-1.7442547,5.654023,3.7977645,3.4420443,91.26061,46.630104,19.029707,15.1868515,15.849745,14.062872,14.218467,9.671788,9.973974,9.975512,10.465576,9.029068,10.127144,0.3092535,0.13716288,-0.015406518,0.033161942,0.033185225,0.005306192,0.017948901,0.011138199,0.003248645,0.0055056247,0.0015096532,0.0024864618,0.0033060699
5DtZ4fNKomfHJRoXkMBW27,j-pop,Pop,-130.50874,85.0081,-34.153854,32.54292,-1.7612104,8.691403,1.3774892,5.47706,-0.90160924,2.085379,-1.3219616,0.944557,-0.70692134,66.20109,14.201978,15.087933,14.328968,8.985375,7.1672406,7.761106,6.457707,6.7860336,6.5072393,6.866407,6.651409,6.3173475,0.13672887,-0.0283011,0.029272094,-0.0044460464,0.007773271,0.009528695,-0.003246291,-0.0004682183,-0.0018081252,-0.002590057,0.0025493854,-0.00035622023,0.0021857682
7z6qHGEKxRtwtYym2epV7l,j-pop,Pop,-4.1694994,65.673,-22.835672,9.773663,-4.256587,4.450603,5.166178,-3.6679547,5.6473565,1.6708372,-3.939296,7.230191,2.379684,99.17612,36.67083,27.47983,20.665369,16.023808,16.032354,14.027372,17.543497,14.224345,12.0997925,11.589099,11.860975,11.828152,0.28164715,0.09381961,0.028684994,0.012882893,0.0028882397,-0.00694534,0.013365963,-0.019050509,0.0046137134,-0.006160446,-0.0025449914,0.005237885,-0.006540254
3TKn9Pimpg49NboyPo0Hhl,j-pop,Pop,-12.9466715,75.331085,-1.7441655,20.038881,2.8590348,10.2347,2.9302099,3.7954404,-1.1686324,4.589648,-0.568837,6.8942137,-2.9443219,79.247795,23.014126,24.212376,15.787592,13.635761,9.340224,10.052696,7.8350725,7.6666574,7.8865194,6.937658,7.450341,6.8684993,0.4167236,0.037944973,0.00813122,0.018202214,0.010774478,0.0071479,-0.0035905077,-0.00023552323,-0.0117400475,0.0043661734,-0.0065076877,0.0057611675,-0.015709868
2y7f8qkrgIqY5KsfPNcuix,j-pop,Pop,-108.27408,94.432076,11.295824,20.879076,13.086778,3.0164924,1.0848364,6.369151,-1.5561256,4.686404,4.4774003,4.8270955,1.0754753,152.90204,48.026817,18.3535,15.189852,10.861827,10.372451,6.862695,10.37852,9.065521,7.4585743,6.818888,7.700613,6.279519,0.36532784,0.043443743,0.028034033,0.016509758,0.018323645,0.011952001,-0.005299688,-0.0074973535,0.0068680304,0.0087734535,0.006368812,0.0058020726,0.012094142
1TAz93GRvOHAuKfmoXjWsp,cantopop,Pop,-503.27548,123.38647,14.330069,5.3731065,-0.8855964,-2.5586932,0.043540742,-14.865416,-8.096356,-12.104535,-11.760692,-8.881788,-9.364676,96.56452,41.349285,22.236357,20.745478,12.905686,15.205097,14.593591,13.967565,10.417568,9.905407,9.623048,10.638871,13.678242,0.1773791,0.11574187,0.01959148,-0.015364195,-0.012117023,0.0039651366,0.02252778,-0.019867409,-0.004199109,-0.004939952,-0.009607265,0.0013493577,-0.0047617313
4VhlHWOhdRmERGmhqPE0tb,cantopop,Pop,-331.1104,115.24624,14.554809,27.161505,7.422597,5.3381953,-8.572811,-1.8587211,-9.153657,-0.21028402,-8.612679,-1.6843355,-7.376938,64.85272,48.777195,27.291431,12.901087,12.6757555,11.33439,12.738804,9.452159,8.581521,8.746212,8.270172,6.9094357,7.996003,-0.013942754,0.022186548,0.05614394,0.0019996446,0.020389184,0.0026386352,-0.0023820866,-0.012394217,-0.009131398,-0.018414414,-0.017989831,0.004467235,-0.0024110263
3oGUAoSggTuEAl4cHloh47,cantopop,Pop,-199.02092,95.84177,14.154729,26.48247,18.198303,-3.5291502,10.219795,-11.28289,-1.3401109,-13.857363,-14.42397,-7.9370856,-6.4384274,77.29243,36.47875,21.162458,17.958462,11.590522,16.843958,13.006915,14.72226,11.964725,9.941251,10.114414,10.03014,9.252106,0.3357842,0.050164916,0.009161999,0.01928723,0.020882994,-0.023708789,0.014767412,-0.029060045,0.009662035,-0.024786752,-0.0015278158,-0.0019997132,-0.015388305
3fYOK4bSZNynsMNKTQ9h1x,cantopop,Pop,-209.14261,99.64455,-10.406456,7.1932325,-8.143997,6.141057,-6.383209,-0.9979418,-6.8136625,1.1537398,-5.6045732,-2.2747316,-3.5544524,141.65277,51.548798,22.165434,19.193344,11.128976,12.634829,17.895987,13.88751,14.131198,13.052371,9.102138,8.945336,8.838501,0.3767506,0.032801732,0.009695827,0.054322246,0.008935129,-0.0013014738,-0.008960945,0.013303448,-0.008899383,0.0145136155,0.0042822664,-0.012690852,0.008363007
22EmT9IMWN5nphvqz4oG80,cantopop,Pop,-76.22497,97.09398,5.4373155,33.180122,11.089619,7.5576506,2.6407132,3.3594596,3.127001,4.139205,-0.14573443,0.8170691,-2.146432,71.83072,29.753624,24.697908,11.1552,8.479527,7.7203546,7.337049,7.1412115,7.7464585,6.5648894,5.691711,5.3595533,5.352357,0.46570137,0.015612168,0.010637555,-2.7559121e-05,0.004400217,-0.00064185716,-0.016751762,-0.0039920425,-0.007223447,-0.00031059518,-0.0027823993,-0.006561654,-0.010572492
5PZJxhLQ34IbwrB6VDVSnz,cantopop,Pop,-355.03482,145.04721,32.30256,40.36106,30.039776,16.59938,7.5506344,11.597762,1.7731977,2.3052268,4.5061297,5.04845,-1.8328185,103.80038,53.57836,22.954065,15.775631,14.796934,10.682017,9.967593,8.541463,8.865827,8.237411,7.5310464,7.931079,8.079786,0.2857219,0.08787968,0.0059676925,0.027479887,0.027580664,0.0022384287,0.0050846636,0.002364724,0.007454396,0.015916387,0.005066713,-0.0038464232,-0.011169234
4eh3ba7Htc2Wv2qzj0iW1l,cantopop,Pop,-319.35577,151.97888,6.0784636,14.743776,-7.6452885,-1.7389963,-0.7558256,-6.371962,-7.263486,-2.5854466,-11.413101,-7.834284,-4.843361,87.71818,35.92074,22.752132,16.55776,15.116826,13.733428,9.71686,12.238104,11.602661,10.627836,11.382879,10.74892,9.597733,0.29217765,0.15500164,0.015285576,0.013674683,-9.149959e-05,0.0011097502,-0.007015517,-0.008406783,-0.003985168,-0.009500552,-0.010401357,-0.0030682397,-0.0017961614
6VxX7d1hrdEykOmmIpzmOe,cantopop,Pop,-305.43884,174.46655,4.651046,7.610638,10.646503,-1.9259288,1.0757931,-4.0605974,-8.9850645,-1.7282877,-7.8082566,-0.38027114,-3.4845366,75.373955,52.446575,33.26126,16.863134,18.130337,15.137828,13.46878,11.768401,11.949549,13.495458,10.6388,9.732253,11.228037,0.1906471,0.08734266,0.027418347,0.0066148415,0.033418305,0.0011170686,0.009656877,0.002194471,-0.0119646555,0.016896551,-0.011601206,-0.0001594821,-0.0010878324
5MH9JHCKH1Hm3ih9m9ljy8,cantopop,Pop,-262.73898,89.344055,54.715244,27.700768,6.858536,2.1003792,2.946553,-1.0476829,-7.2573967,-1.7690482,1.7131072,-0.85396874,-6.677462,123.81954,37.184967,23.030573,20.487156,17.959675,17.1064,16.383253,12.300169,13.847513,12.680047,11.365071,11.482297,11.456428,0.33943224,0.08394542,0.008486972,0.02281394,0.0008833216,0.005595695,0.017437432,-0.021313174,-0.014374824,0.015376354,0.002163828,-0.009347026,-0.017209811
63Awy6tiUUsbuLRnpPlS5I,cantopop,Pop,-287.92352,153.24974,-1.3539442,24.96692,8.28495,0.19404115,0.7324863,1.3560706,-8.380923,-5.8034678,-13.56126,-8.0061655,-4.9003773,76.25681,45.68107,30.684769,17.01652,11.6705065,9.591156,10.117708,9.126632,8.978891,8.333962,7.165704,8.092149,7.7618055,0.3431308,0.10090545,0.015545948,0.011102951,-0.009352408,0.013216578,-0.00529177,-0.017070651,-0.027359972,-0.015521845,0.0028052006,-0.0016793186,-0.007301126
3urogUGoBidulMDDoucJBB,mandopop,Pop,-266.17252,121.15615,7.850643,30.103935,9.824722,1.1443242,-2.7467692,3.4952981,8.220933,-0.88662314,-5.492236,10.355033,-2.26746,83.23343,34.582874,17.015892,16.330585,13.965101,12.357998,9.394935,8.759214,10.046388,9.711585,9.2720375,7.461772,7.8783817,0.23762798,0.12353138,-0.0177189,0.007879876,-0.0030823888,-0.0015742505,-0.005099517,0.0018569023,-0.00398874,0.0006522084,-0.0043359115,-0.004609895,-0.0014336762
2y84yMmdH7mZDwIlX4E0zh,mandopop,Pop,-356.1387,124.57337,26.097227,34.91407,2.3018832,6.3477287,2.0273552,-7.3282647,-0.6326031,-2.1178484,-21.51592,-9.305349,-12.1673565,96.49795,36.47563,26.03412,18.227022,18.248968,13.575231,16.99268,13.19204,13.029802,10.433364,10.920517,12.478734,10.50652,0.2167536,0.124214314,0.035458315,0.014987463,-0.00082840194,0.007009645,0.019598316,0.004259449,0.01150179,0.001976852,-0.020482963,-0.008290925,-0.0072274148
1EGdUGHv4Wh5YgaDl5Rwd3,mandopop,Pop,-129.99203,132.96501,-17.06559,33.613636,-0.5338561,3.0678797,-1.9657377,0.5810628,-5.309266,-3.561942,-10.01551,0.4300194,-5.897151,78.183716,35.080658,13.146875,9.802591,7.9100933,7.6397285,6.5789647,7.5915313,6.291781,8.095203,8.863149,9.345791,8.122562,0.3589589,0.07824734,-0.0027190656,0.027478658,-0.00022714204,0.019368883,0.013222376,0.0054463944,-0.00091343326,0.00360074,-0.0019092398,0.00754462,0.010838286
6ZBXaW9fy6oDc0b0yDtH7u,mandopop,Pop,-398.2093,71.09402,2.0233595,12.592897,4.4075813,-6.1889057,-4.418789,-5.2052026,-5.652631,-5.991111,-10.175159,-2.5036347,-3.8631403,171.25984,53.270138,22.80299,15.696168,11.8522005,12.405353,11.283071,9.907172,9.518365,11.199703,10.980293,8.469731,8.357106,0.3487078,0.063395046,0.027718535,-0.0048269825,0.030766826,-0.012505718,0.013872518,-0.022638125,0.0009395187,0.005512558,-0.014218767,-0.0061329333,-0.017279074
7vs3JM90lKhp11av83WA5j,mandopop,Pop,-296.74268,190.43956,6.3220444,10.97972,16.12291,9.208728,-2.284053,-0.552525,-0.7535849,-0.24956766,-2.4023254,1.6832404,-3.6022518,118.04508,21.929798,44.532364,13.823009,8.437937,7.768687,7.862237,10.97109,7.0381927,9.089478,7.47746,8.255113,6.703658,0.43612027,0.15832853,-0.045948707,0.016314348,0.011021864,-0.0051882262,-0.01014137,-0.0036364088,-0.005387757,-0.006868969,-0.008438799,0.00055613235,-0.007419133
7xn7mJpuwRSdePLyBVGjcU,mandopop,Pop,-396.1894,127.77298,1.909272,9.40398,4.785753,8.395914,-1.9119327,-3.5613372,-8.097338,1.0712419,0.96627134,2.9286988,-2.476594,115.73551,29.46735,25.358767,17.475924,9.388717,11.36956,10.645221,10.431259,10.486508,11.554289,13.118513,11.543262,10.171877,0.33893505,0.11915362,-0.007973761,0.010283038,0.0116508845,0.006156607,0.0027337864,-0.0046203034,0.00093825907,0.0056461203,-0.001142397,0.012479333,0.0067274733
7fIP72hHPvNFI8XPYsxwQ9,mandopop,Pop,-213.60608,84.68568,-6.7343917,14.023593,-1.6078217,4.9895277,5.2671137,2.6521015,1.1440377,2.0414987,-4.190425,-4.3513994,-5.0854263,147.246,44.91352,22.421844,23.668804,15.262795,13.774358,11.796152,10.614608,11.122636,13.47119,9.882225,9.775382,9.152147,0.40752143,0.030952737,0.012930507,0.006679833,-0.007406809,-0.0022121568,-0.014936149,-0.0020217416,-0.0037483799,0.005229156,-0.0065970486,-0.013242301,-0.009771153
66EypNPbL0yK9AYj0Q6tZ5,mandopop,Pop,-201.74484,114.065865,4.399751,23.983675,9.020035,-5.0567336,-3.0855675,-1.1233035,-2.8103452,5.210432,-2.073739,3.9607968,2.68363,114.43912,42.113625,26.544771,25.627054,20.51965,19.84994,15.409605,15.573103,13.807914,11.2501545,11.33715,10.816952,11.805986,0.26648775,0.08595263,0.016027568,0.037199493,0.03314348,-0.002489124,0.0023878233,0.009571922,-0.0019548552,0.007697583,0.014408954,0.010567372,0.0075309696
22Dglcz1VwyXTCEBt6PIdG,mandopop,Pop,-301.44617,66.439384,-2.6745582,-0.60566944,-8.576438,-13.854505,-11.690964,-14.811051,-8.134746,3.6528642,-18.670784,-9.834653,-5.3379607,88.92625,51.61022,21.961771,23.897394,16.764196,16.359707,12.609131,13.741403,14.952486,15.051387,12.673506,11.840111,10.809623,0.19458957,0.11016329,-0.0074075893,-0.0028791472,-0.0042064064,-0.00754119,-0.007842995,-0.005812477,-0.013111811,-0.016794063,0.0001095943,-0.002144942,-0.0012076263
3j2O0gUZaIT5SSpC9F4Emw,mandopop,Pop,-254.8328,120.34373,17.770212,31.73114,14.188694,8.016611,1.3604987,3.3190503,-6.9561787,-4.1554956,-10.890932,-10.357159,-6.407723,108.580505,48.320694,20.99263,20.438961,14.545652,11.141245,10.735134,11.735533,10.838138,10.552233,10.032433,11.035046,10.835773,0.28259367,0.15690486,0.022405015,0.014383682,0.022733705,0.015539946,0.012927132,-0.0086969,-0.0033530723,-0.0039306353,-0.014075557,-0.0136603,0.0049608853
4pYqygRHAC35hBkZ12kdTQ,j-idol,Pop,-68.85725,95.295334,-28.016115,34.716778,14.605755,7.781517,-4.59169,8.714591,-3.9994693,7.975784,0.6364166,2.9189956,-4.223035,76.08684,23.652435,15.658846,9.341757,9.002472,7.296515,6.9535346,8.50042,7.7598267,6.7272987,7.6142817,6.5251727,5.545673,0.33029145,0.07572139,-0.018395714,0.036384873,0.008913156,0.02239972,0.00788011,0.01825419,0.007978702,0.013345524,0.0059313197,0.010188437,-0.0014916282
5TpjJeHFazzv2ZKTpxqwSa,j-idol,Pop,-127.14298,44.3093,-21.074406,34.585247,4.827469,18.015808,1.6417699,16.174097,11.517797,11.600999,1.7222826,7.896826,-0.15495338,214.01254,29.145544,15.232205,18.592623,7.4272842,12.853565,5.6443977,11.118785,8.189714,8.769385,6.058155,7.5583644,5.248839,0.3072327,0.061419927,0.049093742,0.024636898,0.027416205,0.013832767,0.0073953466,0.006863966,-0.0012514528,0.0044508497,-0.0028965392,0.012563693,-0.0035862701
1M03pPTmDxCe6PuYTOWY9m,j-idol,Pop,-33.98265,61.91619,-32.335438,38.926678,-0.5220673,23.816042,6.0981274,13.726182,11.815395,8.3195,2.2305632,-0.84772587,1.8601543,81.74171,31.199211,29.361425,14.119405,10.593986,9.381341,8.8855095,9.024507,8.320254,7.0591536,8.276308,7.335437,7.4998765,0.319574,0.06629142,0.016945878,0.032110486,0.004603145,0.017792769,0.007829674,0.012763968,-0.0046306704,0.0055521545,0.010358891,-0.0017093667,-0.004969979
3BLav8QKSWmODwpHgFFTzI,j-idol,Pop,5.593144,44.187416,-17.9363,38.43546,5.204285,17.747591,1.8334243,10.765961,-1.2283043,3.6137555,-2.0387352,8.5560465,-0.9145366,106.17589,21.032166,14.165059,12.226464,8.978329,9.037516,8.32107,7.3009043,7.6476274,6.4128704,6.7002563,7.2991753,5.857533,0.38959453,0.043878596,-0.007756793,0.03411853,0.0067933085,0.021422816,0.0038493676,0.007952332,0.000113208225,0.0021210208,-0.0023313547,0.007901595,-0.002961507
1whNGQGAy6lvLTo7IHkqAz,j-idol,Pop,-59.853577,76.071526,-14.595148,28.247866,3.5843525,8.891658,-0.81254745,4.8878655,0.80678064,-0.8568932,-4.534537,1.8187673,-5.2202706,83.410164,24.767473,34.33042,15.466598,19.195684,14.226794,15.869892,13.148578,14.251948,8.416516,9.824087,10.260106,9.541511,0.3265561,0.045464315,0.011507566,0.043912083,0.03627979,0.017912935,0.009750359,0.022934068,0.013282064,0.0034149645,-0.0065010185,-0.0032463365,-0.000990948
1aTEygvJz9cA86mzGxJVAT,j-idol,Pop,-260.09814,21.89466,-18.848396,-6.1059575,-10.933439,-4.7838216,-6.972319,-5.350364,-5.828057,5.2557592,0.23518081,1.2233254,-9.140268,241.10184,22.601976,17.009102,8.036602,10.362547,8.684224,9.282059,10.551413,9.533784,8.486755,8.931204,8.8394785,11.626072,0.4151138,0.02422244,-0.030126613,-0.011939786,-0.019136656,-0.004329372,3.4172837e-05,0.0033032934,-0.000292203,0.006311192,-0.00065010693,-0.0052050836,-0.012149928
